target_id	length	eff_length	est_counts	tpm
NM_000626.4	1246	1005.87	8.82009	0.533844
NM_000627.4	5294	5053.87	198.141	2.38689
NM_000628.5	1941	1700.87	542.535	19.4196
NM_000629.3	6075	5834.87	2036.2	21.2457
NM_000631.5	1378	1137.87	22.1989	1.18774
NM_000632.4	4719	4478.87	0.930506	0.0126483
NM_000633.3	6881	6640.87	1082.79	9.92666
NM_000634.3	2459	2218.87	3.05649	0.0838637
NM_000635.4	3959	3718.87	810.264	13.2647
NM_000636.4	14167	13926.9	20774.7	90.8164
NM_000637.5	3034	2793.87	1300.35	28.3358
NM_000638.4	1626	1385.87	184	8.08311
NM_000639.3	1805	1564.87	0	0
NM_000640.3	1338	1097.87	199	11.0353
NM_000641.4	2378	2137.87	136.472	3.88638
NM_000642.3	7091	6850.87	1316.76	11.7015
NM_000643.2	7169	6928.87	66.6147	0.585316
NM_000644.2	7109	6868.87	0.000425738	3.77346e-06
NM_000646.2	7182	6941.87	92.3082	0.809555
NM_000651.6	9937	9696.87	66.3809	0.416768
NM_000655.5	2358	2117.87	96.8959	2.78541
NM_000657.3	1595	1354.87	2.20652	0.09915
NM_000660.7	2780	2539.87	1033	24.7612
NM_000661.5	724	487.577	5389.39	672.943
NM_000662.8	1799	1558.87	0	0
NM_000663.5	4970	4729.87	5368.11	69.0963
NM_000665.5	2172	1931.87	1486.05	46.8314
NM_000666.3	1422	1181.87	284.702	14.6658
NM_000667.4	1454	1213.87	1.42284	0.0713618
NM_000668.6	4067	3826.87	127.346	2.02593
NM_000669.5	1454	1213.87	1.02474	0.0513955
NM_000670.5	2002	1761.87	97.0711	3.35428
NM_000671.4	2652	2411.87	2241.92	56.5913
NM_000672.4	3483	3242.87	0	0
NM_000673.5	2119	1878.87	0	0
NM_000674.3	2901	2660.87	1827.16	41.8056
NM_000675.6	2529	2288.87	175.495	4.66795
NM_000676.3	1672	1431.87	292.021	12.4163
NM_000677.4	1757	1516.87	16.2165	0.650867
NM_000678.4	2942	2701.87	196	4.41646
NM_000679.4	2507	2266.87	143	3.84054
NM_000680.4	3770	3529.87	28.3982	0.489795
NM_000681.4	3879	3638.87	128	2.14154
NM_000682.7	3696	3455.87	445	7.83944
NM_000683.4	2142	1901.87	1497	47.9208
NM_000684.3	3039	2798.87	1747.81	38.0184
NM_000685.5	2324	2083.87	0	0
NM_000686.5	2862	2621.87	0	0
NM_000687.4	2150	1909.87	2737.56	87.2655
NM_000688.6	2375	2134.87	313.469	8.93937
NM_000689.5	2096	1855.87	427	14.0076
NM_000690.4	9561	9320.87	13469.3	87.9776
NM_000691.5	1639	1398.87	0	0
NM_000692.5	3028	2787.87	371.709	8.11734
NM_000693.4	3469	3228.87	146.776	2.7675
NM_000694.4	2811	2570.87	276.757	6.55393
NM_000696.3	2500	2259.87	3265	87.9595
NM_000697.3	2392	2151.87	192.347	5.44191
NM_000698.5	2519	2278.87	169.476	4.52762
NM_000699.4	1584	1343.87	100.447	4.55056
NM_000700.3	1401	1160.87	179	9.38756
NM_000701.8	3670	3429.87	17559.7	311.689
NM_000702.4	5435	5194.87	85078.5	997.075
NM_000704.3	3721	3480.87	7.00012	0.122434
NM_000705.4	1500	1259.87	0	0
NM_000706.5	6222	5981.87	83.3894	0.848704
NM_000707.5	5026	4785.87	2	0.025442
NM_000709.4	1742	1501.87	1758.39	71.2796
NM_000710.4	1301	1060.87	8	0.459104
NM_000712.4	1074	833.867	332.4	24.2687
NM_000713.3	799	560.867	751	81.5197
NM_000714.6	836	597.058	251.568	25.652
NM_000715.4	2272	2031.87	23	0.689152
NM_000716.3	1131	890.867	0	0
NM_000717.5	1123	882.867	98.1301	6.76689
NM_000718.4	9792	9551.87	8127.52	51.8026
NM_000719.7	13744	13503.9	2.74905e-07	1.23939e-09
NM_000720.4	9429	9188.87	1135.33	7.52214
NM_000721.4	16291	16050.9	15009.4	56.9309
NM_000722.4	7542	7301.87	3504.82	29.2223
NM_000723.5	3711	3470.87	6512.16	114.227
NM_000724.4	6199	5958.87	395.323	4.03897
NM_000725.4	2931	2690.87	1584.28	35.8445
NM_000726.5	7944	7703.87	1248.97	9.87016
NM_000727.4	1302	1061.87	67	3.84138
NM_000728.4	1044	803.867	14	1.06029
NM_000729.6	1504	1263.87	142.08	6.84406
NM_000730.3	1746	1505.87	12	0.485151
NM_000732.6	701	465.34	0	0
NM_000733.4	1361	1120.87	17	0.923373
NM_000734.4	1597	1356.87	56.744	2.54604
NM_000735.4	710	473.962	0	0
NM_000737.4	919	679.366	0	0
NM_000738.3	2646	2405.87	7717	195.281
NM_000739.3	5719	5478.87	0	0
NM_000740.4	8778	8537.87	843.795	6.01686
NM_000741.5	3044	2803.87	2016.63	43.7877
NM_000742.4	4037	3796.87	0	0
NM_000743.5	3015	2774.87	184.751	4.05348
NM_000744.7	5583	5342.87	833.306	9.49538
NM_000745.3	3646	3405.87	79.8907	1.42807
NM_000746.6	6149	5908.87	135.179	1.39279
NM_000747.3	2560	2319.87	427.898	11.2295
NM_000748.3	5857	5616.87	4701	50.954
NM_000749.5	2347	2106.87	1	0.0288965
NM_000750.5	2596	2355.87	28.8768	0.746244
NM_000751.3	2962	2721.87	0	0
NM_000754.4	2272	2031.87	2314.61	69.3528
NM_000755.5	2768	2527.87	3103.34	74.7408
NM_000756.4	1288	1047.87	76	4.4156
NM_000757.6	3994	3753.87	1344.46	21.8048
NM_000758.4	788	550.145	0	0
NM_000759.4	1513	1272.87	0	0
NM_000760.4	3008	2767.87	506.704	11.1453
NM_000761.5	3132	2891.87	191.521	4.032
NM_000762.6	1761	1520.87	67.3543	2.69623
NM_000764.3	1760	1519.87	0	0
NM_000765.5	2079	1838.87	8.08725	0.267752
NM_000766.5	1760	1519.87	1.2207	0.0488974
NM_000767.5	3071	2830.87	42.7251	0.918852
NM_000769.4	4131	3890.87	107.935	1.68887
NM_000770.3	1924	1683.87	0	0
NM_000771.4	2561	2320.87	59.2577	1.55445
NM_000772.3	2310	2069.87	0	0
NM_000773.4	1674	1433.87	385	16.3469
NM_000774.5	1847	1606.87	0	0
NM_000775.4	1879	1638.87	470.676	17.4848
NM_000777.5	1720	1479.87	5.68875	0.234033
NM_000778.4	2530	2289.87	0	0
NM_000779.4	2171	1930.87	20.6143	0.649978
NM_000780.4	2877	2636.87	7.00411	0.161714
NM_000781.3	1837	1596.87	0	0
NM_000782.5	3278	3037.87	61	1.22248
NM_000783.4	2117	1876.87	11	0.356814
NM_000784.4	1895	1654.87	1300	47.8258
NM_000785.4	2372	2131.87	38	1.08519
NM_000786.4	3155	2914.87	2122.74	44.3363
NM_000787.4	2745	2504.87	63.2192	1.53655
NM_000788.3	2506	2265.87	1643	44.1454
NM_000789.4	4962	4721.87	1097.48	14.1503
NM_000790.4	1949	1708.87	0	0
NM_000791.4	3919	3678.87	1434.64	23.7416
NM_000792.7	1861	1620.87	0	0
NM_000793.6	6374	6133.87	421.415	4.18272
NM_000794.5	4031	3790.87	5582	89.6466
NM_000795.4	2808	2567.87	9124.65	216.335
NM_000796.6	2770	2529.87	745.492	17.9402
NM_000797.4	1399	1158.87	285	14.9725
NM_000798.5	2376	2135.87	184.535	5.26002
NM_000799.4	1662	1421.87	3	0.128453
NM_000800.5	3748	3507.87	4393.25	76.2474
NM_000801.5	1514	1273.87	11420.8	545.825
NM_000802.3	962	722.015	0	0
NM_000803.5	1112	871.867	76.9814	5.37549
NM_000804.4	849	609.998	1.01856	0.101658
NM_000805.5	465	249.66	5	1.21928
NM_000806.5	4376	4135.87	79.7332	1.17369
NM_000807.4	8520	8279.87	1946	14.3087
NM_000808.4	3669	3428.87	1568	27.8405
NM_000809.4	11147	10906.9	6199.08	34.6027
NM_000810.4	2553	2312.87	9911.14	260.889
NM_000811.3	2450	2209.87	33	0.909139
NM_000812.4	1939	1698.87	4675	167.535
NM_000813.3	7568	7327.87	1294.82	10.7576
NM_000814.6	5767	5526.87	8844.94	97.4313
NM_000815.5	1914	1673.87	5590	203.317
NM_000816.3	3933	3692.87	968.061	15.9596
NM_000817.3	3279	3038.87	9638.58	193.101
NM_000818.3	2755	2514.87	477.392	11.5569
NM_000819.5	3318	3077.87	699.703	13.8403
NM_000820.4	2508	2267.87	3072.1	82.4706
NM_000821.7	7556	7315.87	948.727	7.8951
NM_000823.4	1672	1431.87	0	0
NM_000824.5	3033	2792.87	1862.73	40.6053
NM_000825.3	2166	1925.87	46.8701	1.48167
NM_000826.6	5611	5370.87	6303.49	71.4528
NM_000827.4	5584	5343.87	3563.77	40.601
NM_000828.5	5148	4907.87	1688.41	20.9443
NM_000829.4	5506	5265.87	277.398	3.20713
NM_000830.5	5962	5721.87	41.4357	0.440879
NM_000831.4	9491	9250.87	3265	21.4874
NM_000832.7	3905	3664.87	2605.55	43.2836
NM_000833.5	14600	14359.9	2629.16	11.1467
NM_000834.5	30609	30368.9	15852.1	31.779
NM_000835.6	4271	4030.87	3775.33	57.0215
NM_000836.4	5511	5270.87	633	7.31146
NM_000837.2	1970	1729.87	1419.74	49.9665
NM_000839.5	3356	3115.87	165.945	3.2424
NM_000840.3	4268	4027.87	7418.28	112.127
NM_000841.4	7368	7127.87	5304.29	45.3054
NM_000842.5	7872	7631.87	972.912	7.76114
NM_000843.4	6025	5784.87	316.612	3.33209
NM_000844.4	4149	3908.87	131.277	2.04466
NM_000845.3	3704	3463.87	48.2803	0.848577
NM_000846.5	1221	980.867	0	0
NM_000847.5	908	668.366	0	0
NM_000848.4	1166	925.867	3021.51	198.682
NM_000849.5	4122	3881.87	3333.28	52.2774
NM_000850.5	1394	1153.87	1153.85	60.8799
NM_000851.4	1561	1320.87	742.996	34.246
NM_000852.4	741	503.881	1665	201.172
NM_000853.3	1109	868.867	413.407	28.9672
NM_000855.3	16150	15909.9	3567	13.6496
NM_000856.6	9299	9058.87	79.9546	0.537343
NM_000857.5	3382	3141.87	5609.4	108.695
NM_000858.7	1100	859.867	3270.83	231.584
NM_000859.3	4530	4289.87	1718.69	24.3914
NM_000860.6	2619	2378.87	121.446	3.10811
NM_000861.3	4427	4186.87	173.196	2.51844
NM_000862.3	1669	1428.87	0	0
NM_000863.3	2568	2327.87	760	19.8764
NM_000864.5	3319	3078.87	1922.89	38.0229
NM_000865.3	1826	1585.87	280	10.7491
NM_000866.5	3248	3007.87	12.4843	0.252691
NM_000867.5	2170	1929.87	9.99331	0.315257
NM_000868.3	4774	4533.87	6010.27	80.7063
NM_000869.6	2205	1964.87	110.584	3.42641
NM_000870.7	3336	3095.87	191.374	3.76341
NM_000871.3	3800	3559.87	2144	36.6668
NM_000872.5	3369	3128.87	43.2951	0.84243
NM_000873.4	1051	810.867	112.547	8.45022
NM_000874.5	4306	4065.87	108.017	1.61741
NM_000875.5	12235	11994.9	2872.05	14.5773
NM_000876.4	14061	13820.9	2864.29	12.6172
NM_000877.4	5183	4942.87	53.4368	0.658179
NM_000878.5	4034	3793.87	0	0
NM_000879.3	815	576.352	13	1.37321
NM_000880.4	2016	1775.87	28.4464	0.975211
NM_000882.4	1444	1203.87	20.6218	1.04287
NM_000883.4	2611	2370.87	20.9655	0.538369
NM_000884.3	1651	1410.87	1524	65.7629
NM_000885.6	6781	6540.87	71.5288	0.665776
NM_000887.5	4663	4422.87	829.503	11.4182
NM_000888.5	4641	4400.87	0	0
NM_000889.3	2806	2565.87	83.1256	1.97235
NM_000890.5	6068	5827.87	358.642	3.74657
NM_000891.3	5391	5150.87	969.195	11.4555
NM_000892.5	2258	2017.87	93.9169	2.83357
NM_000893.4	2093	1852.87	0	0
NM_000894.3	524	301.42	8.80085	1.7776
NM_000895.3	2140	1899.87	853.74	27.358
NM_000896.3	5053	4812.87	109.91	1.39033
NM_000898.5	2570	2329.87	9509	248.477
NM_000899.5	5441	5200.87	591.563	6.92481
NM_000900.5	1650	1409.87	104	4.49094
NM_000901.5	5792	5551.87	783.576	8.59259
NM_000902.5	5593	5352.87	443.852	5.04817
NM_000903.3	2521	2280.87	542.473	14.4797
NM_000904.6	1073	832.867	362.252	26.4799
NM_000905.4	555	328.844	1243	230.125
NM_000906.4	4185	3944.87	138	2.12975
NM_000908.4	7454	7213.87	26.3803	0.222635
NM_000909.6	2762	2521.87	567	13.6881
NM_000910.4	3619	3378.87	59.944	1.08008
NM_000911.4	9317	9076.87	1130.84	7.58485
NM_000912.5	4954	4713.87	687.831	8.88356
NM_000913.6	3251	3010.87	187.349	3.78828
NM_000914.5	15143	14902.9	422.884	1.72756
NM_000915.4	513	291.66	1.21902	0.254458
NM_000916.4	4387	4146.87	411.586	6.04259
NM_000917.4	2743	2502.87	289.855	7.0506
NM_000918.4	2437	2196.87	3926	108.8
NM_000919.4	3993	3752.87	3411.55	55.344
NM_000920.4	4117	3876.87	5450.52	85.5932
NM_000921.5	12486	12245.9	384.49	1.91151
NM_000922.4	5995	5754.87	10.6843	0.113029
NM_000923.6	5342	5101.87	27.7266	0.330865
NM_000924.4	3193	2952.87	24604.6	507.289
NM_000925.4	1507	1266.87	1347.28	64.7452
NM_000926.4	13037	12796.9	0	0
NM_000927.5	5534	5293.87	166.617	1.91615
NM_000928.3	551	325.181	1	0.187222
NM_000929.3	1918	1677.87	117	4.24532
NM_000930.5	3062	2821.87	830.83	17.9249
NM_000932.5	4192	3951.87	616.348	9.49525
NM_000933.4	5638	5397.87	0.000241932	2.72868e-06
NM_000934.4	2249	2008.87	48.9997	1.48499
NM_000935.3	3686	3445.87	171.497	3.02998
NM_000936.4	1483	1242.87	0	0
NM_000937.5	6749	6508.87	14103	131.913
NM_000938.3	3785	3544.87	2621.83	45.0284
NM_000939.4	1128	887.867	77.4186	5.30859
NM_000940.3	1191	950.867	22	1.40859
NM_000941.3	2446	2205.87	3277.4	90.455
NM_000942.5	893	653.432	1117.55	104.123
NM_000943.5	1364	1123.87	54.4804	2.95126
NM_000944.5	4743	4502.87	33498.6	452.918
NM_000945.4	3024	2783.87	12241.1	267.703
NM_000946.3	1423	1182.87	123	6.3307
NM_000947.5	2303	2062.87	104.952	3.09744
NM_000948.6	894	654.432	1	0.0930289
NM_000949.7	11581	11340.9	375.765	2.01722
NM_000950.3	4491	4250.87	111.483	1.59667
NM_000951.3	1403	1162.87	20	1.04709
NM_000952.5	3993	3752.87	79.4951	1.28961
NM_000953.3	2957	2716.87	7.38983	0.165595
NM_000954.6	812	573.64	29302	3109.86
NM_000955.3	1413	1172.87	46	2.38776
NM_000956.4	2458	2217.87	8	0.219602
NM_000958.3	3431	3190.87	75	1.43098
NM_000959.4	5429	5188.87	33.4642	0.392637
NM_000960.4	2078	1837.87	9	0.298133
NM_000961.4	5570	5329.87	1128.7	12.8927
NM_000962.4	5020	4779.87	17.0256	0.216855
NM_000963.4	4510	4269.87	55	0.784207
NM_000964.4	3275	3034.87	433.144	8.6891
NM_000965.5	3132	2891.87	488.401	10.2821
NM_000966.6	2917	2676.87	329.189	7.48688
NM_000967.4	1296	1055.87	17706.1	1020.93
NM_000968.4	2741	2500.87	19568.8	476.382
NM_000969.5	1028	787.867	8283.57	640.098
NM_000970.6	921	681.366	5388.53	481.473
NM_000971.4	1233	992.867	4829.89	296.161
NM_000972.3	887	647.432	5846	549.727
NM_000973.5	845	605.998	6339.54	636.897
NM_000975.5	1017	776.867	146.552	11.4849
NM_000976.4	634	402.01	2030.83	307.552
NM_000977.4	2187	1946.87	6795.53	212.505
NM_000978.4	2706	2465.87	2277.87	56.2396
NM_000979.4	643	410.435	4181.12	620.199
NM_000980.4	634	402.01	4558	690.272
NM_000981.4	737	499.932	3418.56	416.308
NM_000982.4	566	338.781	5139.06	923.522
NM_000983.4	2061	1820.87	3275	109.5
NM_000984.6	970	729.943	3215.18	268.163
NM_000985.5	863	623.75	715.298	69.8165
NM_000986.4	560	333.265	1434	261.964
NM_000987.5	528	304.693	1866.55	372.958
NM_000988.5	505	284.93	1001.88	214.073
NM_000989.4	498	278.733	2873	627.523
NM_000990.5	4535	4294.87	2714.59	38.4801
NM_000991.5	4209	3968.87	2190.79	33.606
NM_000992.3	754	516.677	2711.97	319.556
NM_000993.5	1291	1050.87	1023.25	59.2812
NM_000994.4	2094	1853.87	802.553	26.3559
NM_000995.5	893	653.432	85.7042	7.98517
NM_000996.4	1234	993.867	1053.25	64.5185
NM_000997.5	7573	7332.87	3809.87	31.6314
NM_000998.5	2992	2751.87	2547.6	56.3619
NM_000999.4	1145	904.867	1161.54	78.1502
NM_001000.4	390	187.371	622.247	202.182
NM_001001.5	676	441.71	451.601	62.2443
NM_001001132.2	5418	5177.87	1053.62	12.3884
NM_001001290.2	1890	1649.87	21.6519	0.798967
NM_001001317.5	913	673.366	0	0
NM_001001323.2	7121	6880.87	16619.1	147.044
NM_001001325.2	609	378.359	1	0.160908
NM_001001329.3	2066	1825.87	0.000437017	1.45717e-05
NM_001001330.3	5172	4931.87	1470.85	18.1568
NM_001001331.4	8964	8723.87	3014.99	21.0407
NM_001001342.2	2722	2481.87	66.612	1.63402
NM_001001343.4	2083	1842.87	1171	38.6852
NM_001001344.2	6420	6179.87	418.244	4.12034
NM_001001346.3	1209	968.867	13	0.816886
NM_001001349.2	2389	2148.87	279.972	7.93208
NM_001001389.2	5302	5061.87	60.0979	0.722821
NM_001001390.2	4684	4443.87	225.02	3.08278
NM_001001391.2	4288	4047.87	508.547	7.64869
NM_001001392.2	3668	3427.87	0	0
NM_001001394.4	1249	1008.87	0	0
NM_001001395.2	3592	3351.87	40.7159	0.739537
NM_001001396.3	8875	8634.87	10162.6	71.6526
NM_001001410.3	1210	969.867	1086.87	68.2258
NM_001001411.3	2946	2705.87	7.41112	0.166748
NM_001001412.4	3212	2971.87	45.0118	0.922104
NM_001001413.3	3822	3581.87	0	0
NM_001001414.2	1975	1734.87	57.7549	2.02677
NM_001001415.4	4785	4544.87	513.308	6.87605
NM_001001417.7	2120	1879.87	19.6728	0.63712
NM_001001418.6	2105	1864.87	78.1695	2.55195
NM_001001419.3	7097	6856.87	45.1636	0.401001
NM_001001420.3	6938	6697.87	1071.64	9.74076
NM_001001430.3	1135	894.867	0	0
NM_001001431.3	1126	885.867	3.19706e-06	2.19718e-07
NM_001001432.3	1117	876.867	2	0.13886
NM_001001433.3	4937	4696.87	622.236	8.06547
NM_001001436.4	6845	6604.87	559.231	5.15477
NM_001001437.4	784	546.145	0	0
NM_001001438.3	2642	2401.87	0	0
NM_001001479.4	2585	2344.87	792.995	20.589
NM_001001480.2	1128	887.867	0	0
NM_001001481.4	8412	8171.87	573.848	4.27522
NM_001001483.3	2260	2019.87	0.000134624	4.05772e-06
NM_001001484.3	3759	3518.87	0	0
NM_001001485.3	3624	3383.87	0	0
NM_001001486.2	3749	3508.87	933.314	16.1936
NM_001001487.2	3719	3478.87	685.382	11.9944
NM_001001502.3	1555	1314.87	166.167	7.69387
NM_001001503.2	4630	4389.87	487.084	6.75515
NM_001001520.3	2267	2026.87	1381.99	41.5108
NM_001001521.2	2105	1864.87	3377.92	110.277
NM_001001522.2	4260	4019.87	638.303	9.66713
NM_001001523.2	3055	2814.87	0	0
NM_001001524.3	1518	1277.87	38	1.81042
NM_001001547.3	2048	1807.87	0	0
NM_001001548.2	4727	4486.87	0	0
NM_001001549.3	4562	4321.87	82.1834	1.1577
NM_001001550.3	4780	4539.87	5134.59	68.8566
NM_001001551.4	936	696.366	127.013	11.1043
NM_001001552.5	789	551.09	1.27798	0.141184
NM_001001555.3	5018	4777.87	196.012	2.49765
NM_001001556.3	5290	5049.87	261.332	3.15061
NM_001001557.4	3712	3471.87	33.9049	0.594542
NM_001001560.3	2539	2298.87	96.2997	2.55031
NM_001001563.5	5037	4796.87	2335.38	29.6402
NM_001001567.2	2012	1771.87	255.31	8.77241
NM_001001568.2	1863	1622.87	52.0557	1.95284
NM_001001569.2	1808	1567.87	0	0
NM_001001570.2	2033	1792.87	0	0
NM_001001571.2	1941	1700.87	31.7555	1.13666
NM_001001572.2	1819	1578.87	0	0
NM_001001573.2	1999	1758.87	15.0534	0.521057
NM_001001574.2	1934	1693.87	0	0
NM_001001575.2	1764	1523.87	0	0
NM_001001576.2	1723	1482.87	7.71827	0.316884
NM_001001577.2	1842	1601.87	0	0
NM_001001578.2	1886	1645.87	0	0
NM_001001579.2	1879	1638.87	0	0
NM_001001580.2	1679	1438.87	0	0
NM_001001581.2	2043	1802.87	58.1475	1.96359
NM_001001582.2	2121	1880.87	1.03597e-06	3.35328e-08
NM_001001583.2	2114	1873.87	0	0
NM_001001584.3	1942	1701.87	0	0
NM_001001585.2	2066	1825.87	0	0
NM_001001653.3	2011	1770.87	142.32	4.89286
NM_001001655.3	1030	789.867	67.2606	5.18428
NM_001001656.3	2018	1777.87	3.12054	0.106859
NM_001001657.1	936	696.366	0	0
NM_001001658.1	933	693.366	8.87946	0.779662
NM_001001659.3	2199	1958.87	0	0
NM_001001660.3	1242	1001.87	691	41.9904
NM_001001661.3	3198	2957.87	413.288	8.5066
NM_001001662.3	4442	4201.87	157.813	2.28657
NM_001001663.3	1022	781.867	18.4839	1.43927
NM_001001664.3	6056	5815.87	925	9.68299
NM_001001665.4	4689	4448.87	175.946	2.40775
NM_001001666.4	723	486.577	0	0
NM_001001667.1	942	702.157	11	0.953764
NM_001001668.4	7194	6953.87	1060.52	9.28488
NM_001001669.3	4943	4702.87	2667	34.5257
NM_001001670.3	4830	4589.87	0	0
NM_001001671.4	4879	4638.87	23.7788	0.312076
NM_001001673.3	1068	827.867	0	0
NM_001001674.2	2119	1878.87	29.933	0.969921
NM_001001676.1	531	307.343	2	0.396177
NM_001001683.4	836	597.058	69.7698	7.11431
NM_001001694.3	6476	6235.87	0.0176984	0.00017279
NM_001001701.4	2671	2430.87	4144.3	103.794
NM_001001710.3	1091	850.867	5.0456	0.361021
NM_001001711.3	2557	2316.87	1	0.0262773
NM_001001712.3	1995	1754.87	16.6098	0.576238
NM_001001713.1	1017	776.867	82.4374	6.4604
NM_001001715.4	1407	1166.87	12.3152	0.642544
NM_001001722.2	1961	1720.87	0	0
NM_001001732.4	3229	2988.87	31.022	0.631897
NM_001001734.2	896	656.366	1.39149	0.129067
NM_001001740.4	2754	2513.87	61.131	1.48048
NM_001001786.3	876	636.625	10	0.95631
NM_001001788.4	1150	909.867	18.1935	1.21737
NM_001001790.3	706	470.057	499.267	64.6644
NM_001001794.4	4891	4650.87	4594.44	60.1425
NM_001001795.2	2455	2214.87	896.963	24.6552
NM_001001802.3	4946	4705.87	47.7833	0.618186
NM_001001821.1	957	717.015	0	0
NM_001001824.2	1136	895.867	0	0
NM_001001827.2	2957	2716.87	0	0
NM_001001850.3	1149	908.867	9	0.602871
NM_001001851.3	3100	2859.87	263.981	5.61966
NM_001001852.4	2102	1861.87	1414	46.2363
NM_001001872.4	6495	6254.87	1472.91	14.3364
NM_001001874.3	1504	1263.87	0	0
NM_001001875.4	1327	1086.87	0	0
NM_001001877.2	1058	817.867	0	0
NM_001001888.4	1175	934.867	1.0447	0.0680339
NM_001001890.3	7283	7042.87	175.361	1.51588
NM_001001894.3	7733	7492.87	2430.31	19.7468
NM_001001895.3	2406	2165.87	10	0.281093
NM_001001912.3	2855	2614.87	23.722	0.552311
NM_001001913.2	2545	2304.87	89.1182	2.35398
NM_001001914.1	930	690.366	0	0
NM_001001915.1	954	714.015	0	0
NM_001001916.2	936	696.366	0	0
NM_001001917.3	8446	8205.87	162.288	1.20405
NM_001001918.1	939	699.227	0	0
NM_001001919.1	957	717.015	0	0
NM_001001920.2	1348	1107.87	0	0
NM_001001921.2	7860	7619.87	2168.89	17.329
NM_001001922.2	1034	793.867	0	0
NM_001001923.1	963	723.015	2	0.168409
NM_001001924.3	6411	6170.87	46.1045	0.454862
NM_001001925.3	6249	6008.87	12.1853	0.12346
NM_001001928.4	10034	9793.87	586.048	3.64302
NM_001001931.3	3766	3525.87	352.667	6.08949
NM_001001933.1	2393	2152.87	70.29	1.98774
NM_001001935.3	5834	5593.87	390.112	4.2458
NM_001001936.3	3722	3481.87	582.846	10.1912
NM_001001937.2	5835	5594.87	243.857	2.65355
NM_001001938.4	4896	4655.87	3.08168e-06	4.02967e-08
NM_001001952.1	942	702.157	0	0
NM_001001953.1	936	696.366	0	0
NM_001001954.2	6319	6078.87	96.6379	0.967848
NM_001001955.2	1029	788.867	0	0
NM_001001956.1	957	717.015	0	0
NM_001001957.2	945	705.087	135	11.6566
NM_001001958.1	939	699.227	0	0
NM_001001959.1	969	728.943	0	0
NM_001001960.1	933	693.366	0	0
NM_001001961.1	1044	803.867	7	0.530147
NM_001001963.1	939	699.227	3.78798	0.329816
NM_001001964.2	3770	3529.87	6.09144	0.105062
NM_001001965.1	957	717.015	0	0
NM_001001966.2	1367	1126.87	0	0
NM_001001967.1	945	705.087	0	0
NM_001001968.1	996	755.943	0	0
NM_001001971.3	3034	2793.87	0	0
NM_001001973.3	1101	860.867	1780.38	125.91
NM_001001974.3	13996	13755.9	0.0465967	0.000206229
NM_001001975.2	699	463.386	554.705	72.8788
NM_001001976.3	4895	4654.87	516.755	6.75865
NM_001001991.3	2723	2482.87	733.101	17.976
NM_001001992.2	2921	2680.87	962.574	21.8595
NM_001001994.3	4474	4233.87	18637.9	268.004
NM_001001995.3	3118	2877.87	821.858	17.3863
NM_001001996.3	4712	4471.87	4232.33	57.6199
NM_001001998.3	2796	2555.87	1661.9	39.5868
NM_001002.4	1105	864.867	3529.94	248.485
NM_001002000.3	1772	1531.87	2.23119	0.0886745
NM_001002001.3	1713	1472.87	7.88959	0.326117
NM_001002002.3	1595	1354.87	138.28	6.21363
NM_001002006.3	2859	2618.87	0	0
NM_001002009.3	1739	1498.87	151.364	6.14811
NM_001002010.5	1667	1426.87	189.501	8.08555
NM_001002017.2	966	725.943	180.798	15.1626
NM_001002018.2	811	572.64	0	0
NM_001002019.3	3649	3408.87	0.0090294	0.000161262
NM_001002020.3	3625	3384.87	92.4954	1.66365
NM_001002021.3	3385	3144.87	992.813	19.2197
NM_001002026.3	3347	3106.87	40.4739	0.793113
NM_001002027.2	576	347.615	797.887	139.741
NM_001002029.4	5427	5186.87	10272.1	120.57
NM_001002030.2	2339	2098.87	175.991	5.1049
NM_001002031.4	756	518.677	354.742	41.6388
NM_001002032.3	1415	1174.87	0	0
NM_001002033.3	1529	1288.87	161.442	7.62588
NM_001002034.3	2335	2094.87	88	2.55746
NM_001002035.2	370	171.59	0	0
NM_001002036.4	2394	2153.87	21	0.593585
NM_001002231.3	2866	2625.87	0	0
NM_001002235.3	3142	2901.87	27.2105	0.570876
NM_001002236.3	3456	3215.87	0.00439436	8.31916e-05
NM_001002243.3	4014	3773.87	79.2889	1.27911
NM_001002244.2	1186	945.867	30.412	1.95748
NM_001002245.2	855	615.937	21.4709	2.12225
NM_001002246.2	918	678.366	38.4073	3.44692
NM_001002247.2	863	623.75	19.2557	1.87945
NM_001002248.3	638	405.641	268.099	40.238
NM_001002249.2	977	736.943	23.7282	1.96026
NM_001002251.3	999	758.867	920.633	73.8589
NM_001002254.1	2124	1883.87	0	0
NM_001002255.2	1017	776.867	62.3186	4.88375
NM_001002257.3	4879	4638.87	294.817	3.86921
NM_001002258.5	2776	2535.87	264.32	6.34579
NM_001002259.3	4921	4680.87	78.3301	1.01879
NM_001002261.4	3041	2800.87	127.165	2.76412
NM_001002262.4	3009	2768.87	765.652	16.8349
NM_001002264.4	3171	2930.87	35.3245	0.733773
NM_001002266.3	4769	4528.87	578.584	7.77785
NM_001002269.2	1705	1464.87	61.4829	2.55528
NM_001002273.3	2065	1824.87	0	0
NM_001002274.3	2068	1827.87	0	0
NM_001002275.3	2122	1881.87	0	0
NM_001002292.4	2029	1788.87	347.887	11.8398
NM_001002294.3	2059	1818.87	0	0
NM_001002295.2	3083	2842.87	2.21115	0.0473527
NM_001002296.2	2099	1858.87	465.626	15.2501
